track_id,artist_location,artist_latitude,artist_longitude
TRASAIH128F931F567,Orange/ CA,nan,nan
TRBGBIK128F4294A67,,nan,nan
TRAQVOG128F9340E58,Fairfax/ California,nan,nan
TRAJNWY128E078907F,Melbourne/ Australia,nan,nan
TRAPQNA128F93000EB,Gore/ VA,nan,nan
TRAKXIR128F92CF85A,Cleveland/ TN,nan,nan
TRAPCIQ128F4241A74,J�ping/ Sweden,nan,nan
TRASLHI128EF343C84,London/ England,nan,nan
TRBCUPT128F1462B73,Orange/ CA,nan,nan
TRAPZLI128F92DB0CD,,nan,nan
TRAJZYI128F424B412,,nan,nan
TRBGPZX128F4285105,,nan,nan
TRBBGQN128F9310CBE,Oxford/ UK,nan,nan
TRAAZGC12903CB5DFB,,nan,nan
TRAFLZY128F148959F,New Jersey,nan,nan
TRAHXGG128F9350452,Bakersfield/ CA,nan,nan
TRAFABO128F933DE53,,nan,nan
TRAVOHH128F4247EF9,,nan,nan
TRAROQC128F4273979,Barranquilla/ Colombia,nan,nan
TRATTNI128E0799697,Nashville/ TN,nan,nan
TRANBMY128F426416A,Queens/ NY,nan,nan
TRAFWEV128F428D391,,nan,nan
TRBGICJ128F427BA9A,,nan,nan
TRAVMXD12903CBBD0B,Seattle/ USA,nan,nan
TRBHIJC128F92E55E2,Greenwood/ MS,nan,nan
TRBHAAK128F92E27BF,Croix-des-Bouquets/  Haiti,nan,nan
TRAXOQP128F930DD49,,nan,nan
TRADXMA128F4276D94,,nan,nan
TRATDDF128F4294E6A,Eskilstuna/ Sweden,nan,nan
TRATBVA128F9312ACC,,nan,nan
TRAGBND128F92FC400,,nan,nan
TRAJMZL12903CA4807,,nan,nan
TRBAAOT128F4261A18,Sayreville/ NJ,nan,nan
TRBCALG128F1483839,,nan,nan
TRAZACV128F426983D,Glasgow/ Scotland,nan,nan
TRAFBVU128F426B3F6,Oslo/ Norway,nan,nan
TRBCPXR128F42AC544,Medicine Lodge/ KS,nan,nan
TRASCWR12903CCC575,Seattle/ USA,nan,nan
TRAVXBL128F42BB389,,nan,nan
TRAKCAE128F92DACD8,,nan,nan
TRBBEGG128F9314BAA,Medicine Lodge/ KS,nan,nan
TRBGBGO128F4264203,Wisconsin,nan,nan
TRAXLYT128F9348137,,nan,nan
TRAGQQK128F42561AB,,nan,nan
TRALSAJ128F92EDC84,,nan,nan
TRBEAMO128F425B75F,,nan,nan
TRASARO128F145E40F,,nan,nan
TRABTXS128F92E2FDC,,nan,nan
TRBHQHN128F148A1B3,Amherst/ MA,nan,nan
TRBBVBM128F4276D82,Glasgow/ Scotland,nan,nan
TRBIIOT128F423C594,,nan,nan
TRBIAVU128EF3493BA,Paw Paw/ WV,nan,nan
TRAQQVR128F4255A3A,,nan,nan
TRATDLH128F93384B0,LDN,nan,nan
TRABBXU128F92FEF48,Hamtramck/ MI,nan,nan
TRAUNEL128F1467D5C,Georgia,nan,nan
TRBDHUR128F423EC48,,nan,nan
TRBFLIP128E07897B4,,nan,nan
TRARKEH128F1463CB2,,nan,nan
TRAIWZZ128F9306AFF,Bakersfield/ CA,nan,nan
TRARVZG128F1497359,BAKERSFIELD/ California,nan,nan
TRAATPA128F146753C,,nan,nan
TRBBYDT128F14805B4,Chiswick/ London/ England,nan,nan
TRBDLLL128F9331D6E,St. Louis/ MO,nan,nan
TRAZZQC128F427A0F5,Boston/ MA,nan,nan
TRARMYQ128F149F18A,,nan,nan
TRAZNDI128F9321777,,nan,nan
TRBHFBL128F14537D2,,nan,nan
TRACBLO128E0784286,,nan,nan
TRBAMXF128F1470AD6,,nan,nan
TRAJPIQ128F14819A8,,nan,nan
TRBDVVT128F4279D11,Los Angeles CA,nan,nan
TRAGVAO128F4289B5D,Queensbridge/ NY,nan,nan
TRBFIUJ12903CFEB7C,City of Angels,nan,nan
TRBGRIP128F147FCA6,Chiswick/ London/ England,nan,nan
TRAVVBW128F42819B2,,nan,nan
TRALDDK128F9300AC5,Orange/ CA,nan,nan
TRATMAL128F427EC8D,,nan,nan
TRBFYJE128F14A8ABF,Birmingham/ England,nan,nan
TRBCHSH128F93304E1,,nan,nan
TRAKKOH128F42AF40E,The Bronx/ New York,nan,nan
TRBBCJH128F930C970,,nan,nan
TRAPPUN128F429400B,Seattle/ WA,nan,nan
TRAPCHT128F4239830,Orlando/ FL,nan,nan
TRALUTY128F9322DC0,,nan,nan
TRACOHQ128F424C5EF,Cleveland/ OH,nan,nan
TRBIFOK128EF362D20,Los Angeles/ CA,nan,nan
TRAIWNA128F145E2CD,Batley/ England,nan,nan
TRADABC128F4274FCC,,nan,nan
TRAFYGO128F42727E7,,nan,nan
TRADXCO128F426B26D,NY - New York City,nan,nan
TRADJHU128F425459F,,nan,nan
TRABLLK128F428FFAF,Liverpool/ England,nan,nan
TRAZWGV128F425DA7C,Vidor/ TX,nan,nan
TRASTOM12903CBE8A6,,nan,nan
TRBFNMG128F4278109,Boston/ MA,nan,nan
TRAMDUW12903CB5100,ALBUCRAZY/ NEW MEXICO,nan,nan
TRAYYAU128F92D58D0,,nan,nan
TRAXJVO128F42AC534,Medicine Lodge/ KS,nan,nan
TRAWSSL12903CC4734,,nan,nan
